 t[sec]              X[m]			Y[m]            Vx[m/s]            Vy[m/s] 
2.950000E-09        2.537603E-03        2.646909E-03         -8.134122E+05        -5.598520E+06        
2.951000E-09        2.536755E-03        2.641316E-03         -8.483318E+05        -5.592683E+06        
2.952000E-09        2.535871E-03        2.635730E-03         -8.832096E+05        -5.586600E+06        
2.953000E-09        2.534953E-03        2.630149E-03         -9.180439E+05        -5.580273E+06        
2.954000E-09        2.534001E-03        2.624576E-03         -9.528328E+05        -5.573702E+06        
2.955000E-09        2.533013E-03        2.619009E-03         -9.875747E+05        -5.566886E+06        
2.956000E-09        2.531991E-03        2.613449E-03         -1.022268E+06        -5.559826E+06        
2.957000E-09        2.530934E-03        2.607896E-03         -1.056910E+06        -5.552523E+06        
2.958000E-09        2.529842E-03        2.602351E-03         -1.091501E+06        -5.544976E+06        
2.959000E-09        2.528716E-03        2.596814E-03         -1.126038E+06        -5.537187E+06        
2.960000E-09        2.527556E-03        2.591285E-03         -1.160519E+06        -5.529155E+06        
2.961000E-09        2.526361E-03        2.585764E-03         -1.194943E+06        -5.520881E+06        
2.962000E-09        2.525132E-03        2.580252E-03         -1.229307E+06        -5.512366E+06        
2.963000E-09        2.523868E-03        2.574748E-03         -1.263612E+06        -5.503609E+06        
2.964000E-09        2.522570E-03        2.569254E-03         -1.297853E+06        -5.494612E+06        
2.965000E-09        2.521238E-03        2.563768E-03         -1.332031E+06        -5.485374E+06        
2.966000E-09        2.519872E-03        2.558292E-03         -1.366143E+06        -5.475896E+06        
2.967000E-09        2.518472E-03        2.552826E-03         -1.400188E+06        -5.466179E+06        
2.968000E-09        2.517038E-03        2.547370E-03         -1.434163E+06        -5.456223E+06        
2.969000E-09        2.515569E-03        2.541924E-03         -1.468068E+06        -5.446029E+06        
2.970000E-09        2.514068E-03        2.536488E-03         -1.501900E+06        -5.435596E+06        
2.971000E-09        2.512532E-03        2.531063E-03         -1.535658E+06        -5.424927E+06        
2.972000E-09        2.510963E-03        2.525649E-03         -1.569341E+06        -5.414020E+06        
2.973000E-09        2.509360E-03        2.520246E-03         -1.602946E+06        -5.402877E+06        
2.974000E-09        2.507723E-03        2.514855E-03         -1.636471E+06        -5.391498E+06        
2.975000E-09        2.506053E-03        2.509475E-03         -1.669916E+06        -5.379884E+06        
2.976000E-09        2.504350E-03        2.504107E-03         -1.703279E+06        -5.368035E+06        
2.977000E-09        2.502613E-03        2.498751E-03         -1.736557E+06        -5.355953E+06        
2.978000E-09        2.500844E-03        2.493407E-03         -1.769750E+06        -5.343636E+06        
2.979000E-09        2.499041E-03        2.488076E-03         -1.802856E+06        -5.331087E+06        
2.980000E-09        2.497205E-03        2.482758E-03         -1.835872E+06        -5.318306E+06        
2.981000E-09        2.495336E-03        2.477453E-03         -1.868798E+06        -5.305292E+06        
2.982000E-09        2.493435E-03        2.472161E-03         -1.901632E+06        -5.292048E+06        
2.983000E-09        2.491500E-03        2.466882E-03         -1.934372E+06        -5.278574E+06        
2.984000E-09        2.489533E-03        2.461617E-03         -1.967016E+06        -5.264870E+06        
2.985000E-09        2.487534E-03        2.456366E-03         -1.999563E+06        -5.250937E+06        
2.986000E-09        2.485502E-03        2.451130E-03         -2.032012E+06        -5.236776E+06        
2.987000E-09        2.483437E-03        2.445907E-03         -2.064360E+06        -5.222387E+06        
2.988000E-09        2.481341E-03        2.440699E-03         -2.096607E+06        -5.207771E+06        
2.989000E-09        2.479212E-03        2.435506E-03         -2.128749E+06        -5.192929E+06        
2.990000E-09        2.477051E-03        2.430329E-03         -2.160787E+06        -5.177861E+06        
2.991000E-09        2.474858E-03        2.425166E-03         -2.192719E+06        -5.162569E+06        
2.992000E-09        2.472634E-03        2.420019E-03         -2.224542E+06        -5.147053E+06        
2.993000E-09        2.470378E-03        2.414888E-03         -2.256255E+06        -5.131313E+06        
2.994000E-09        2.468090E-03        2.409772E-03         -2.287857E+06        -5.115352E+06        
2.995000E-09        2.465770E-03        2.404673E-03         -2.319346E+06        -5.099168E+06        
2.996000E-09        2.463420E-03        2.399590E-03         -2.350720E+06        -5.082764E+06        
2.997000E-09        2.461038E-03        2.394524E-03         -2.381979E+06        -5.066140E+06        
2.998000E-09        2.458625E-03        2.389475E-03         -2.413120E+06        -5.049297E+06        
2.999000E-09        2.456180E-03        2.384443E-03         -2.444141E+06        -5.032235E+06        
3.000000E-09        2.453705E-03        2.379428E-03         -2.475043E+06        -5.014956E+06        
3.001000E-09        2.451200E-03        2.374430E-03         -2.505822E+06        -4.997460E+06        
3.002000E-09        2.448663E-03        2.369451E-03         -2.536477E+06        -4.979748E+06        
3.003000E-09        2.446096E-03        2.364489E-03         -2.567007E+06        -4.961822E+06        
3.004000E-09        2.443499E-03        2.359545E-03         -2.597411E+06        -4.943681E+06        
3.005000E-09        2.440871E-03        2.354620E-03         -2.627686E+06        -4.925327E+06        
3.006000E-09        2.438213E-03        2.349713E-03         -2.657832E+06        -4.906761E+06        
3.007000E-09        2.435525E-03        2.344825E-03         -2.687846E+06        -4.887984E+06        
3.008000E-09        2.432808E-03        2.339956E-03         -2.717728E+06        -4.868996E+06        
3.009000E-09        2.430060E-03        2.335106E-03         -2.747476E+06        -4.849799E+06        
3.010000E-09        2.427283E-03        2.330276E-03         -2.777088E+06        -4.830393E+06        
3.011000E-09        2.424476E-03        2.325465E-03         -2.806563E+06        -4.810780E+06        
3.012000E-09        2.421641E-03        2.320674E-03         -2.835899E+06        -4.790960E+06        
3.013000E-09        2.418775E-03        2.315903E-03         -2.865096E+06        -4.770935E+06        
3.014000E-09        2.415881E-03        2.311152E-03         -2.894151E+06        -4.750705E+06        
3.015000E-09        2.412958E-03        2.306422E-03         -2.923063E+06        -4.730271E+06        
3.016000E-09        2.410006E-03        2.301712E-03         -2.951831E+06        -4.709635E+06        
3.017000E-09        2.407026E-03        2.297024E-03         -2.980454E+06        -4.688797E+06        
3.018000E-09        2.404017E-03        2.292356E-03         -3.008929E+06        -4.667759E+06        
3.019000E-09        2.400980E-03        2.287709E-03         -3.037256E+06        -4.646521E+06        
3.020000E-09        2.397914E-03        2.283084E-03         -3.065432E+06        -4.625084E+06        
3.021000E-09        2.394821E-03        2.278481E-03         -3.093458E+06        -4.603451E+06        
3.022000E-09        2.391700E-03        2.273899E-03         -3.121331E+06        -4.581620E+06        
3.023000E-09        2.388550E-03        2.269340E-03         -3.149050E+06        -4.559595E+06        
3.024000E-09        2.385374E-03        2.264802E-03         -3.176613E+06        -4.537375E+06        
3.025000E-09        2.382170E-03        2.260287E-03         -3.204020E+06        -4.514963E+06        
3.026000E-09        2.378939E-03        2.255795E-03         -3.231268E+06        -4.492358E+06        
3.027000E-09        2.375680E-03        2.251325E-03         -3.258357E+06        -4.469562E+06        
3.028000E-09        2.372395E-03        2.246879E-03         -3.285286E+06        -4.446577E+06        
3.029000E-09        2.369083E-03        2.242455E-03         -3.312052E+06        -4.423403E+06        
3.030000E-09        2.365744E-03        2.238055E-03         -3.338654E+06        -4.400042E+06        
3.031000E-09        2.362379E-03        2.233679E-03         -3.365092E+06        -4.376494E+06        
3.032000E-09        2.358988E-03        2.229326E-03         -3.391364E+06        -4.352761E+06        
3.033000E-09        2.355570E-03        2.224997E-03         -3.417469E+06        -4.328844E+06        
3.034000E-09        2.352127E-03        2.220693E-03         -3.443404E+06        -4.304745E+06        
3.035000E-09        2.348658E-03        2.216412E-03         -3.469170E+06        -4.280463E+06        
3.036000E-09        2.345163E-03        2.212156E-03         -3.494765E+06        -4.256002E+06        
3.037000E-09        2.341643E-03        2.207925E-03         -3.520187E+06        -4.231361E+06        
3.038000E-09        2.338097E-03        2.203718E-03         -3.545435E+06        -4.206542E+06        
3.039000E-09        2.334527E-03        2.199537E-03         -3.570509E+06        -4.181546E+06        
3.040000E-09        2.330931E-03        2.195380E-03         -3.595406E+06        -4.156375E+06        
3.041000E-09        2.327311E-03        2.191249E-03         -3.620126E+06        -4.131030E+06        
3.042000E-09        2.323667E-03        2.187144E-03         -3.644667E+06        -4.105511E+06        
3.043000E-09        2.319998E-03        2.183064E-03         -3.669028E+06        -4.079821E+06        
3.044000E-09        2.316304E-03        2.179010E-03         -3.693208E+06        -4.053960E+06        
3.045000E-09        2.312587E-03        2.174982E-03         -3.717206E+06        -4.027930E+06        
3.046000E-09        2.308846E-03        2.170980E-03         -3.741020E+06        -4.001732E+06        
3.047000E-09        2.305081E-03        2.167005E-03         -3.764650E+06        -3.975368E+06        
3.048000E-09        2.301293E-03        2.163056E-03         -3.788094E+06        -3.948838E+06        
3.049000E-09        2.297482E-03        2.159134E-03         -3.811351E+06        -3.922144E+06        
3.050000E-09        2.293648E-03        2.155239E-03         -3.834420E+06        -3.895287E+06        
3.051000E-09        2.289790E-03        2.151370E-03         -3.857299E+06        -3.868269E+06        
3.052000E-09        2.285910E-03        2.147529E-03         -3.879989E+06        -3.841091E+06        
3.053000E-09        2.282008E-03        2.143715E-03         -3.902487E+06        -3.813754E+06        
